Order_ID,Product,Quantity,Price_Each,Order_Date,Purchase_Address,shop
1721,Apple Airpods Headphones,1,150,2/6/2013 15:20,"309 8th St, Los Angeles, CA 90001",jithinjose
1722,Macbook Pro Laptop,1,1700,2/9/2013 16:03,"332 10th St, Los Angeles, CA 90001",jithinjose
1722,ThinkPad Laptop,1,999.99,2/1/2013 12:48,"332 10th St, Los Angeles, CA 90001",jithinjose
1723,Wired Headphones,1,11.99,2/6/2013 13:06,"973 Lincoln St, Boston, MA 02215",jithinjose
1724,AA Batteries (4-pack),1,3.84,2/6/2013 13:06,"289 Hill St, Atlanta, GA 30301",jithinjose
1724,Flatscreen TV,1,300,2/22/2013 18:11,"289 Hill St, Atlanta, GA 30301",jithinjose
1725,Lightning Charging Cable,1,14.95,2/15/2013 19:53,"985 11th St, Dallas, TX 75001",jithinjose
1726,Bose SoundSport Headphones,1,99.99,2/27/2013 11:22,"879 Ridge St, Austin, TX 73301",jithinjose
1727,Google Phone,1,600,2/17/2013 14:57,"600 1st St, Seattle, WA 98101",jithinjose
1728,AAA Batteries (4-pack),2,2.99,2/8/2013 11:58,"281 Lake St, Los Angeles, CA 90001",jithinjose
1729,Bose SoundSport Headphones,1,99.99,2/12/2013 20:54,"346 7th St, Dallas, TX 75001",jithinjose
17190,Lightning Charging Cable,1,14.95,2/11/2013 19:41,"403 Lake St, San Francisco, CA 94016",jithinjose
17191,Bose SoundSport Headphones,1,99.99,2/3/2013 18:30,"276 Cherry St, San Francisco, CA 94016",jithinjose
17192,AAA Batteries (4-pack),1,2.99,2/19/2013 15:18,"847 1st St, Los Angeles, CA 90001",jithinjose
17193,Apple Airpods Headphones,1,150,2/21/2013 22:24,"333 Park St, San Francisco, CA 94016",jithinjose
17194,Lightning Charging Cable,1,14.95,2/17/2013 23:56,"477 Wilson St, Austin, TX 73301",jithinjose
17195,AA Batteries (4-pack),1,3.84,2/5/2013 22:00,"598 Spruce St, San Francisco, CA 94016",jithinjose
17196,Apple Airpods Headphones,1,150,2/25/2013 16:01,"193 1st St, San Francisco, CA 94016",jithinjose
17197,ThinkPad Laptop,1,999.99,2/28/2013 22:07,"654 River St, New York City, NY 10001",jithinjose
17198,Vareebadd Phone,1,400,2/8/2013 21:31,"154 6th St, New York City, NY 10001",jithinjose
17198,USB-C Charging Cable,2,11.95,2/16/2013 21:03,"154 6th St, New York City, NY 10001",jithinjose
17199,iPhone,1,700,2/11/2013 20:44,"640 Hill St, Austin, TX 73301",jithinjose
17200,AAA Batteries (4-pack),1,2.99,2/27/2013 7:59,"419 4th St, Los Angeles, CA 90001",jithinjose
17201,USB-C Charging Cable,1,11.95,2/27/2013 14:22,"505 River St, Los Angeles, CA 90001",jithinjose
17201,Lightning Charging Cable,1,14.95,2/12/2013 22:25,"505 River St, Los Angeles, CA 90001",jithinjose
17202,USB-C Charging Cable,1,11.95,2/5/2013 5:31,"828 Washington St, Atlanta, GA 30301",jithinjose
17203,27in FHD Monitor,1,149.99,2/9/2013 20:15,"585 2nd St, Austin, TX 73301",jithinjose
17204,Lightning Charging Cable,1,14.95,2/9/2013 20:52,"887 Johnson St, Austin, TX 73301",jithinjose
17205,AA Batteries (4-pack),2,3.84,2/8/2013 12:42,"927 Hill St, San Francisco, CA 94016",jithinjose
17206,Apple Airpods Headphones,1,150,2/20/2013 20:03,"307 Washington St, New York City, NY 10001",jithinjose
17207,USB-C Charging Cable,1,11.95,2/3/2013 22:00,"44 Cedar St, Dallas, TX 75001",jithinjose
17208,Vareebadd Phone,1,400,2/21/2013 9:00,"164 2nd St, Austin, TX 73301",jithinjose
17209,Lightning Charging Cable,1,14.95,2/2/2013 15:09,"799 Chestnut St, New York City, NY 10001",jithinjose
17210,AA Batteries (4-pack),1,3.84,2/27/2013 14:06,"462 Elm St, Boston, MA 02215",jithinjose
17211,AA Batteries (4-pack),3,3.84,2/13/2013 20:03,"107 Chestnut St, New York City, NY 10001",jithinjose
17212,Lightning Charging Cable,1,14.95,2/19/2013 13:04,"561 Madison St, Portland, OR 97035",jithinjose
17213,iPhone,1,700,2/28/2013 8:10,"756 Lincoln St, Dallas, TX 75001",jithinjose
17213,Lightning Charging Cable,1,14.95,2/12/2013 20:55,"756 Lincoln St, Dallas, TX 75001",jithinjose
17214,AAA Batteries (4-pack),2,2.99,2/7/2013 22:52,"616 9th St, Seattle, WA 98101",jithinjose
17215,Bose SoundSport Headphones,1,99.99,2/10/2013 0:12,"67 13th St, Seattle, WA 98101",jithinjose
17216,Macbook Pro Laptop,1,1700,2/10/2013 5:26,"712 12th St, Atlanta, GA 30301",jithinjose
1721,Macbook Pro Laptop,1,1700,2/27/2013 22:50,"262 Willow St, New York City, NY 10001",jithinjose
1722,Wired Headphones,1,11.99,2/13/2013 14:29,"222 River St, New York City, NY 10001",jithinjose
17219,AA Batteries (4-pack),1,3.84,2/5/2013 21:34,"380 Jefferson St, Seattle, WA 98101",jithinjose
17220,Wired Headphones,1,11.99,2/6/2013 13:25,"244 Elm St, New York City, NY 10001",jithinjose
17221,34in Ultrawide Monitor,1,379.99,2/6/2013 22:25,"5 Hickory St, San Francisco, CA 94016",jithinjose
17222,AA Batteries (4-pack),3,3.84,2/17/2013 19:00,"287 13th St, New York City, NY 10001",jithinjose
17223,27in 4K Gaming Monitor,1,389.99,2/17/2013 19:00,"202 12th St, San Francisco, CA 94016",jithinjose
17224,Lightning Charging Cable,1,14.95,2/11/2013 21:45,"151 5th St, Atlanta, GA 30301",jithinjose
17225,ThinkPad Laptop,1,999.99,2/14/2013 9:26,"399 Church St, San Francisco, CA 94016",jithinjose
17226,Lightning Charging Cable,1,14.95,2/23/2013 14:09,"884 Jackson St, Los Angeles, CA 90001",jithinjose
17227,AA Batteries (4-pack),1,3.84,2/9/2013 20:42,"544 11th St, Seattle, WA 98101",jithinjose
17228,Google Phone,1,600,2/4/2013 16:02,"233 South St, Dallas, TX 75001",jithinjose
17228,AA Batteries (4-pack),1,3.84,2/10/2013 17:52,"233 South St, Dallas, TX 75001",jithinjose
17229,27in 4K Gaming Monitor,1,389.99,2/17/2013 20:34,"877 Walnut St, Seattle, WA 98101",jithinjose
17230,iPhone,1,700,2/4/2013 10:37,"16 River St, Portland, ME 04101",jithinjose
17231,USB-C Charging Cable,1,11.95,2/13/2013 20:15,"508 Johnson St, Austin, TX 73301",jithinjose
17232,Wired Headphones,1,11.99,2/23/2013 9:22,"597 Jefferson St, San Francisco, CA 94016",jithinjose
17233,Google Phone,1,600,2/20/2013 11:58,"622 7th St, Portland, ME 04101",jithinjose
17234,Lightning Charging Cable,1,14.95,2/24/2013 17:37,"664 7th St, Atlanta, GA 30301",jithinjose
17235,AA Batteries (4-pack),2,3.84,2/17/2013 17:31,"369 9th St, Dallas, TX 75001",jithinjose
17236,Flatscreen TV,1,300,2/10/2013 18:30,"388 2nd St, Los Angeles, CA 90001",jithinjose
17237,AA Batteries (4-pack),1,3.84,2/15/2013 9:49,"108 Center St, New York City, NY 10001",jithinjose
17238,AA Batteries (4-pack),1,3.84,2/26/2013 17:23,"966 Lake St, San Francisco, CA 94016",jithinjose
17239,iPhone,1,700,2/5/2013 19:19,"336 Maple St, San Francisco, CA 94016",jithinjose
17240,27in FHD Monitor,1,149.99,2/13/2013 15:10,"226 Washington St, Los Angeles, CA 90001",jithinjose
17241,Lightning Charging Cable,1,14.95,2/3/2013 8:58,"999 North St, Dallas, TX 75001",jithinjose
17242,USB-C Charging Cable,1,11.95,2/28/2013 17:48,"354 Center St, New York City, NY 10001",jithinjose
17243,AAA Batteries (4-pack),1,2.99,2/24/2013 23:31,"287 North St, Los Angeles, CA 90001",jithinjose
17244,USB-C Charging Cable,1,11.95,2/26/2013 23:04,"993 12th St, Los Angeles, CA 90001",jithinjose
17245,Lightning Charging Cable,1,14.95,2/24/2013 12:12,"472 Sunset St, San Francisco, CA 94016",jithinjose
17246,AA Batteries (4-pack),1,3.84,2/22/2013 15:54,"768 Jefferson St, Seattle, WA 98101",jithinjose
17247,20in Monitor,1,109.99,2/19/2013 13:36,"613 7th St, Los Angeles, CA 90001",jithinjose
17248,Lightning Charging Cable,1,14.95,2/11/2013 21:32,"597 Maple St, San Francisco, CA 94016",jithinjose
17249,AA Batteries (4-pack),1,3.84,2/7/2013 1:11,"61 Adams St, Atlanta, GA 30301",jithinjose
17250,Apple Airpods Headphones,1,150,2/23/2013 19:16,"586 Jackson St, Dallas, TX 75001",jithinjose
17251,Lightning Charging Cable,1,14.95,2/10/2013 20:32,"580 Lincoln St, Austin, TX 73301",jithinjose
17252,Lightning Charging Cable,1,14.95,2/7/2013 18:55,"904 Chestnut St, San Francisco, CA 94016",jithinjose
17253,Apple Airpods Headphones,1,150,2/9/2013 8:06,"456 Cherry St, San Francisco, CA 94016",jithinjose
17254,AA Batteries (4-pack),1,3.84,2/26/2013 10:49,"689 Cherry St, Boston, MA 02215",jithinjose
17254,AAA Batteries (4-pack),2,2.99,2/17/2013 15:21,"689 Cherry St, Boston, MA 02215",jithinjose
17255,USB-C Charging Cable,2,11.95,2/3/2013 13:45,"695 Hill St, Boston, MA 02215",jithinjose
17256,Bose SoundSport Headphones,1,99.99,2/5/2013 16:42,"789 11th St, San Francisco, CA 94016",jithinjose
17256,AA Batteries (4-pack),1,3.84,2/20/2013 19:10,"789 11th St, San Francisco, CA 94016",jithinjose
17257,AA Batteries (4-pack),1,3.84,2/16/2013 11:58,"317 Hill St, Portland, OR 97035",jithinjose
17258,Lightning Charging Cable,1,14.95,2/23/2013 16:27,"272 10th St, Dallas, TX 75001",jithinjose
17259,34in Ultrawide Monitor,1,379.99,2/18/2013 11:20,"176 Hill St, New York City, NY 10001",jithinjose
17260,Bose SoundSport Headphones,1,99.99,2/14/2013 11:21,"288 Jackson St, Atlanta, GA 30301",jithinjose
17261,34in Ultrawide Monitor,1,379.99,2/11/2013 16:01,"804 8th St, Boston, MA 02215",jithinjose
17262,USB-C Charging Cable,1,11.95,2/8/2013 19:36,"804 Johnson St, Portland, OR 97035",jithinjose
17263,27in 4K Gaming Monitor,1,389.99,2/11/2013 5:00,"70 Johnson St, San Francisco, CA 94016",jithinjose
17264,AAA Batteries (4-pack),2,2.99,2/7/2013 17:42,"236 9th St, Austin, TX 73301",jithinjose
17265,Bose SoundSport Headphones,1,99.99,2/20/2013 16:28,"164 Hickory St, San Francisco, CA 94016",jithinjose
17266,AA Batteries (4-pack),1,3.84,2/1/2013 9:44,"251 Highland St, New York City, NY 10001",jithinjose
17267,Bose SoundSport Headphones,1,99.99,2/3/2013 14:37,"410 Hill St, Atlanta, GA 30301",jithinjose
17268,AAA Batteries (4-pack),2,2.99,2/13/2013 22:57,"985 Main St, New York City, NY 10001",jithinjose
17269,AAA Batteries (4-pack),1,2.99,2/19/2013 13:22,"460 2nd St, Dallas, TX 75001",jithinjose
17270,Google Phone,1,600,2/2/2013 20:10,"518 North St, Los Angeles, CA 90001",jithinjose
17271,AA Batteries (4-pack),1,3.84,2/22/2013 9:37,"832 Adams St, New York City, NY 10001",jithinjose
17272,Lightning Charging Cable,2,14.95,2/16/2013 21:16,"195 South St, Boston, MA 02215",jithinjose
17273,USB-C Charging Cable,1,11.95,2/16/2013 12:04,"351 4th St, San Francisco, CA 94016",jithinjose
17274,AA Batteries (4-pack),1,3.84,2/12/2013 13:16,"559 Washington St, Seattle, WA 98101",jithinjose
17275,AA Batteries (4-pack),2,3.84,2/6/2013 5:53,"542 14th St, Boston, MA 02215",jithinjose
17276,AA Batteries (4-pack),1,3.84,2/15/2013 6:44,"519 13th St, New York City, NY 10001",jithinjose
17277,Wired Headphones,1,11.99,2/15/2013 6:44,"467 Elm St, San Francisco, CA 94016",jithinjose
17278,AA Batteries (4-pack),1,3.84,2/3/2013 17:48,"936 Maple St, Boston, MA 02215",jithinjose
17279,27in 4K Gaming Monitor,1,389.99,2/24/2013 19:21,"235 Church St, Dallas, TX 75001",jithinjose
17280,Lightning Charging Cable,1,14.95,2/20/2013 13:29,"23 Madison St, San Francisco, CA 94016",jithinjose
17281,27in FHD Monitor,1,149.99,2/8/2013 16:12,"524 Hickory St, Atlanta, GA 30301",jithinjose
17282,Wired Headphones,1,11.99,2/20/2013 18:16,"710 7th St, Los Angeles, CA 90001",jithinjose
17283,USB-C Charging Cable,1,11.95,2/26/2013 23:03,"874 Maple St, San Francisco, CA 94016",jithinjose
17284,Bose SoundSport Headphones,1,99.99,2/20/2013 9:41,"593 Church St, Boston, MA 02215",jithinjose
17285,20in Monitor,1,109.99,2/20/2013 13:11,"947 Hickory St, San Francisco, CA 94016",jithinjose
17286,AAA Batteries (4-pack),1,2.99,2/6/2013 1:34,"545 5th St, New York City, NY 10001",jithinjose
17287,AA Batteries (4-pack),2,3.84,2/8/2013 21:45,"463 Hill St, San Francisco, CA 94016",jithinjose
17288,USB-C Charging Cable,1,11.95,2/8/2013 23:43,"102 Center St, San Francisco, CA 94016",jithinjose
17289,Lightning Charging Cable,1,14.95,2/28/2013 3:03,"441 Lakeview St, Dallas, TX 75001",jithinjose
17290,27in FHD Monitor,1,149.99,2/28/2013 3:03,"37 Sunset St, San Francisco, CA 94016",jithinjose
17291,Apple Airpods Headphones,1,150,2/9/2013 2:13,"172 Lincoln St, New York City, NY 10001",jithinjose
17292,Wired Headphones,1,11.99,2/25/2013 15:29,"76 Jefferson St, Los Angeles, CA 90001",jithinjose
17293,AA Batteries (4-pack),3,3.84,2/20/2013 18:59,"223 2nd St, New York City, NY 10001",jithinjose
17294,Lightning Charging Cable,1,14.95,2/9/2013 11:03,"573 Madison St, Austin, TX 73301",jithinjose
17295,AAA Batteries (4-pack),2,2.99,2/13/2013 12:13,"736 1st St, Boston, MA 02215",jithinjose
17296,Lightning Charging Cable,1,14.95,2/13/2013 23:05,"846 Meadow St, New York City, NY 10001",jithinjose
17297,Apple Airpods Headphones,1,150,2/9/2013 17:31,"4 Cherry St, Boston, MA 02215",jithinjose
17298,34in Ultrawide Monitor,1,379.99,2/24/2013 21:22,"173 1st St, New York City, NY 10001",jithinjose
17299,AAA Batteries (4-pack),1,2.99,2/15/2013 21:40,"555 2nd St, Portland, ME 04101",jithinjose
17300,20in Monitor,1,109.99,2/19/2013 8:32,"276 Lincoln St, Los Angeles, CA 90001",jithinjose
17300,Apple Airpods Headphones,1,150,2/25/2013 18:24,"276 Lincoln St, Los Angeles, CA 90001",jithinjose
17301,AA Batteries (4-pack),1,3.84,2/6/2013 0:03,"102 Chestnut St, Los Angeles, CA 90001",jithinjose
17302,27in FHD Monitor,1,149.99,2/28/2013 10:09,"560 Sunset St, Los Angeles, CA 90001",jithinjose
17303,Wired Headphones,1,11.99,2/9/2013 11:08,"890 Jefferson St, Boston, MA 02215",jithinjose
17304,Lightning Charging Cable,1,14.95,2/13/2013 3:35,"181 Dogwood St, Los Angeles, CA 90001",jithinjose
17305,20in Monitor,1,109.99,2/8/2013 22:58,"164 Pine St, Seattle, WA 98101",jithinjose
17306,20in Monitor,1,109.99,2/19/2013 12:21,"171 Chestnut St, Portland, ME 04101",jithinjose
17307,Wired Headphones,1,11.99,2/3/2013 15:05,"380 Cedar St, Austin, TX 73301",jithinjose
17308,AA Batteries (4-pack),2,3.84,2/6/2013 21:41,"944 Washington St, Boston, MA 02215",jithinjose
17309,27in 4K Gaming Monitor,1,389.99,2/13/2013 14:50,"980 Hickory St, New York City, NY 10001",jithinjose
17310,iPhone,1,700,2/12/2013 9:41,"68 Chestnut St, Los Angeles, CA 90001",jithinjose
17311,Lightning Charging Cable,1,14.95,2/20/2013 20:51,"782 South St, Dallas, TX 75001",jithinjose
17312,AA Batteries (4-pack),3,3.84,2/1/2013 20:53,"455 North St, San Francisco, CA 94016",jithinjose
17313,Macbook Pro Laptop,1,1700,2/1/2013 12:13,"317 Madison St, San Francisco, CA 94016",jithinjose
17314,Apple Airpods Headphones,1,150,2/13/2013 18:37,"462 Lincoln St, Seattle, WA 98101",jithinjose
17315,27in FHD Monitor,1,149.99,2/2/2013 13:47,"121 Walnut St, Seattle, WA 98101",jithinjose
17316,iPhone,1,700,2/23/2013 19:49,"454 4th St, Dallas, TX 75001",jithinjose
1731,AAA Batteries (4-pack),1,2.99,2/8/2013 21:16,"49 Cedar St, San Francisco, CA 94016",jithinjose
1732,iPhone,1,700,2/27/2013 13:38,"484 10th St, New York City, NY 10001",jithinjose
17319,USB-C Charging Cable,1,11.95,2/21/2013 15:52,"650 14th St, Los Angeles, CA 90001",jithinjose
17320,Flatscreen TV,1,300,2/12/2013 20:19,"162 North St, San Francisco, CA 94016",jithinjose
17321,27in 4K Gaming Monitor,1,389.99,2/11/2013 22:22,"115 Wilson St, Los Angeles, CA 90001",jithinjose
17322,USB-C Charging Cable,1,11.95,2/6/2013 7:43,"652 Lakeview St, Seattle, WA 98101",jithinjose
17323,Lightning Charging Cable,1,14.95,2/25/2013 2:58,"584 Jackson St, Seattle, WA 98101",jithinjose
17324,Wired Headphones,1,11.99,2/20/2013 21:52,"809 11th St, Atlanta, GA 30301",jithinjose
17325,Apple Airpods Headphones,1,150,2/12/2013 15:10,"844 12th St, San Francisco, CA 94016",jithinjose
17326,Bose SoundSport Headphones,1,99.99,2/22/2013 15:33,"847 Cherry St, Los Angeles, CA 90001",jithinjose
17327,Lightning Charging Cable,1,14.95,2/28/2013 8:55,"837 Adams St, Boston, MA 02215",jithinjose
17328,ThinkPad Laptop,1,999.99,2/12/2013 20:46,"857 Ridge St, Boston, MA 02215",jithinjose
17329,iPhone,1,700,2/23/2013 19:04,"653 Walnut St, Seattle, WA 98101",jithinjose
17330,USB-C Charging Cable,1,11.95,2/27/2013 16:16,"698 12th St, San Francisco, CA 94016",jithinjose
17331,USB-C Charging Cable,1,11.95,2/8/2013 18:07,"1 Ridge St, Boston, MA 02215",jithinjose
17332,Apple Airpods Headphones,1,150,2/21/2013 21:47,"859 5th St, Seattle, WA 98101",jithinjose
17333,Apple Airpods Headphones,1,150,2/25/2013 23:13,"689 Madison St, Boston, MA 02215",jithinjose
17334,Wired Headphones,1,11.99,2/26/2013 14:24,"522 12th St, Atlanta, GA 30301",jithinjose
17433,27in FHD Monitor,1,149.99,1/14/2013 16:06,"377 Park St, Boston, MA 02215",jithinjose
17434,USB-C Charging Cable,1,11.95,1/14/2013 16:06,"456 13th St, New York City, NY 10001",jithinjose
17435,USB-C Charging Cable,1,11.95,1/27/2013 14:32,"290 Johnson St, Dallas, TX 75001",jithinjose
17436,Lightning Charging Cable,1,14.95,1/12/2013 16:46,"150 Hickory St, New York City, NY 10001",jithinjose
17437,Wired Headphones,1,11.99,1/16/2013 14:24,"792 Cedar St, New York City, NY 10001",jithinjose
17438,Wired Headphones,1,11.99,1/25/2013 21:32,"430 Ridge St, New York City, NY 10001",jithinjose
17439,Lightning Charging Cable,1,14.95,1/6/2013 0:44,"735 Ridge St, San Francisco, CA 94016",jithinjose
17440,Macbook Pro Laptop,1,1700,1/5/2013 14:40,"156 Hickory St, Los Angeles, CA 90001",jithinjose
17441,iPhone,1,700,1/17/2013 21:00,"559 Elm St, Dallas, TX 75001",jithinjose
17441,Lightning Charging Cable,1,14.95,1/18/2013 2:05,"559 Elm St, Dallas, TX 75001",jithinjose
17442,AAA Batteries (4-pack),1,2.99,1/21/2013 14:34,"380 Church St, New York City, NY 10001",jithinjose
17443,Apple Airpods Headphones,1,150,1/21/2013 14:34,"23 9th St, Dallas, TX 75001",jithinjose
17443,27in 4K Gaming Monitor,1,389.99,1/16/2013 6:43,"23 9th St, Dallas, TX 75001",jithinjose
17444,34in Ultrawide Monitor,1,379.99,1/21/2013 22:17,"670 Elm St, Atlanta, GA 30301",jithinjose
17445,Lightning Charging Cable,1,14.95,1/18/2013 13:55,"614 Meadow St, Austin, TX 73301",jithinjose
17446,Lightning Charging Cable,1,14.95,1/18/2013 13:55,"399 10th St, Austin, TX 73301",jithinjose
17447,AA Batteries (4-pack),3,3.84,1/20/2013 17:24,"882 River St, Boston, MA 02215",jithinjose
17448,Google Phone,1,600,1/8/2013 15:39,"915 Forest St, Los Angeles, CA 90001",jithinjose
17448,USB-C Charging Cable,1,11.95,1/5/2013 13:26,"915 Forest St, Los Angeles, CA 90001",jithinjose
17449,Macbook Pro Laptop,1,1700,1/29/2013 22:04,"272 Lakeview St, Portland, OR 97035",jithinjose
17450,ThinkPad Laptop,1,999.99,1/11/2013 19:11,"525 Meadow St, New York City, NY 10001",jithinjose
17451,USB-C Charging Cable,1,11.95,1/2/2013 17:58,"947 Hickory St, San Francisco, CA 94016",jithinjose
17452,Wired Headphones,1,11.99,1/28/2013 8:06,"987 Forest St, San Francisco, CA 94016",jithinjose
17453,iPhone,1,700,1/6/2013 21:04,"865 Sunset St, Portland, OR 97035",jithinjose
17454,Lightning Charging Cable,1,14.95,1/9/2013 13:32,"136 14th St, San Francisco, CA 94016",jithinjose
17455,Bose SoundSport Headphones,1,99.99,1/27/2013 11:55,"864 North St, Austin, TX 73301",jithinjose
17456,Flatscreen TV,1,300,1/31/2013 16:16,"729 10th St, Los Angeles, CA 90001",jithinjose
17457,27in 4K Gaming Monitor,1,389.99,1/8/2013 16:27,"753 North St, New York City, NY 10001",jithinjose
17458,Macbook Pro Laptop,1,1700,1/3/2013 18:27,"807 Wilson St, Dallas, TX 75001",jithinjose
17459,AA Batteries (4-pack),1,3.84,1/22/2013 5:54,"283 10th St, San Francisco, CA 94016",jithinjose
17460,USB-C Charging Cable,2,11.95,1/12/2013 14:24,"890 2nd St, San Francisco, CA 94016",jithinjose
17461,27in 4K Gaming Monitor,1,389.99,1/22/2013 21:07,"396 7th St, Boston, MA 02215",jithinjose
17462,34in Ultrawide Monitor,1,379.99,1/22/2013 21:07,"792 Meadow St, Seattle, WA 98101",jithinjose
17463,USB-C Charging Cable,1,11.95,1/16/2013 11:15,"321 Pine St, Los Angeles, CA 90001",jithinjose
17464,Bose SoundSport Headphones,1,99.99,1/20/2013 21:31,"777 7th St, San Francisco, CA 94016",jithinjose
17465,Macbook Pro Laptop,1,1700,1/5/2013 9:27,"655 13th St, Boston, MA 02215",jithinjose
17466,Apple Airpods Headphones,1,150,1/6/2013 21:48,"104 Elm St, San Francisco, CA 94016",jithinjose
17467,Lightning Charging Cable,1,14.95,1/21/2013 0:14,"810 Hill St, Atlanta, GA 30301",jithinjose
17468,Bose SoundSport Headphones,1,99.99,1/20/2013 23:02,"226 Park St, Los Angeles, CA 90001",jithinjose
17469,34in Ultrawide Monitor,1,379.99,1/19/2013 23:54,"293 10th St, San Francisco, CA 94016",jithinjose
17470,Apple Airpods Headphones,1,150,1/13/2013 14:58,"168 7th St, New York City, NY 10001",jithinjose
17471,Lightning Charging Cable,1,14.95,1/7/2013 14:41,"410 Forest St, San Francisco, CA 94016",jithinjose
